msw3_number_ID,msw3_accepted_sist_order,msw3_accepted_sist_family,msw3_accepted_sist_genus,msw3_synonym_name,msw3_synonym_author_name,msw3_synonym_author_year,msw3_synonym_note
13500090,LAGOMORPHA,Prolagidae,Prolagus,Anoema,König,1825,NA
13500090,LAGOMORPHA,Prolagidae,Prolagus,Archaeomys,Fraas,1856,NA
13500090,LAGOMORPHA,Prolagidae,Prolagus,Lagomys,G. Cuvier,1800,NA
13500090,LAGOMORPHA,Prolagidae,Prolagus,Myolagus,Hensel,1856,NA
13500093,LAGOMORPHA,Leporidae,Brachylagus,NA,NA,NA,NA
13500095,LAGOMORPHA,Leporidae,Bunolagus,NA,NA,NA,NA
13500097,LAGOMORPHA,Leporidae,Caprolagus,NA,NA,NA,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Allolagus,Ognev,1929,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Boreolagus,Barrett-Hamilton,1911,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Chionobates,Kaup,1829,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Eulagos,Gray,1867,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Eulepus,Acloque,1899,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Indolagus,Gureev,1953,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Lagos,Palmer,1904,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Macrotolagus,Mearns,1895,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Poecilolagus,Lyon,1904,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Proeulagus,Gureev,1964,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Sabanolagus,Averianov,1998,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Sinolagus,Averianov,1998,NA
13500099,LAGOMORPHA,Leporidae,Lepus,Tarimolagus,Gureev,1947,"[Pavlinov et al., 1995 b]"
13500250,LAGOMORPHA,Leporidae,Nesolagus,NA,NA,NA,NA
13500253,LAGOMORPHA,Leporidae,Oryctolagus,Cuniculus,Meyer,1790,NA
13500261,LAGOMORPHA,Leporidae,Pentalagus,NA,NA,NA,NA
13500263,LAGOMORPHA,Leporidae,Poelagus,NA,NA,NA,NA
13500265,LAGOMORPHA,Leporidae,Pronolagus,NA,NA,NA,NA
13500279,LAGOMORPHA,Leporidae,Romerolagus,Lagomys,Herrera,1897,"[not Lagomys Cuvier, 1800]"
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Hydrolagus,Gray,1867,NA
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Limnolagus,Mearns,1897,NA
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Microlagus,Trouessart,1897,NA
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Paludilagus,Hershkovitz,1950,NA
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Tapeti,Gray,1867,NA
13600004,ERINACEOMORPHA,Erinaceidae,Atelerix,Aethechinus,Thomas,1918,NA
13600004,ERINACEOMORPHA,Erinaceidae,Atelerix,Peroechinus,Fitzinger,1866,NA
13600014,ERINACEOMORPHA,Erinaceidae,Erinaceus,Herinaceus,Mina-Palumbo,1868,NA
13600027,ERINACEOMORPHA,Erinaceidae,Hemiechinus,Ericius,Sundevall,1842,"[not of Tilesius, 1813]"
13600027,ERINACEOMORPHA,Erinaceidae,Hemiechinus,Erinaceolus,Ognev,1928,NA
13600027,ERINACEOMORPHA,Erinaceidae,Hemiechinus,Macroechinus,Satunin,1907,NA
13600035,ERINACEOMORPHA,Erinaceidae,Mesechinus,NA,NA,NA,NA
13600038,ERINACEOMORPHA,Erinaceidae,Paraechinus,Macroechinus,Satunin,1907,NA
13600054,ERINACEOMORPHA,Erinaceidae,Echinosorex,Gymnura,Lesson,1827,"[preoccupied by Gymnura Kuhl, 1824 (a fish), see Ellerman and Morrison-Scott (1951:17) and Medway (1977:15)]"
13600058,ERINACEOMORPHA,Erinaceidae,Hylomys,NA,NA,NA,NA
13600069,ERINACEOMORPHA,Erinaceidae,Neohylomys,NA,NA,NA,NA
13600071,ERINACEOMORPHA,Erinaceidae,Neotetracus,NA,NA,NA,NA
13600073,ERINACEOMORPHA,Erinaceidae,Podogymnura,NA,NA,NA,NA
13700003,SORICOMORPHA,Nesophontidae,Nesophontes,NA,NA,NA,NA
13700014,SORICOMORPHA,Solenodontidae,Solenodon,Antillogale,Patterson,1962,NA
13700014,SORICOMORPHA,Solenodontidae,Solenodon,Atopogale,Cabrera,1925,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Afrosorex,Hutterer,1986,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Heliosorex,Heller,1910,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Leucodon,Fatio,1869,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Paurodus,Schulze,1897,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Praesorex,Thomas,1913,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Rhinomus,Murray,1860,NA
13700252,SORICOMORPHA,Soricidae,Diplomesodon,NA,NA,NA,NA
13700254,SORICOMORPHA,Soricidae,Feroculus,NA,NA,NA,NA
13700256,SORICOMORPHA,Soricidae,Paracrocidura,NA,NA,NA,NA
13700260,SORICOMORPHA,Soricidae,Ruwenzorisorex,NA,NA,NA,NA
13700262,SORICOMORPHA,Soricidae,Scutisorex,NA,NA,NA,NA
13700264,SORICOMORPHA,Soricidae,Solisorex,NA,NA,NA,NA
13700266,SORICOMORPHA,Soricidae,Suncus,Pachyura,de Selys-Longchamps,1839,"[not Pachyurus Agassiz, 1829, a genus of fishes]"
13700266,SORICOMORPHA,Soricidae,Suncus,Paradoxodon,Wagner,1855,NA
13700266,SORICOMORPHA,Soricidae,Suncus,Plerodus,Schulze,1897,NA
13700266,SORICOMORPHA,Soricidae,Suncus,Podihik,Deraniyagala,1958,NA
13700266,SORICOMORPHA,Soricidae,Suncus,Sunkus,Sundevall,1843,NA
13700287,SORICOMORPHA,Soricidae,Sylvisorex,NA,NA,NA,NA
13700305,SORICOMORPHA,Soricidae,Congosorex,NA,NA,NA,NA
13700308,SORICOMORPHA,Soricidae,Myosorex,NA,NA,NA,NA
13700325,SORICOMORPHA,Soricidae,Surdisorex,NA,NA,NA,NA
13700330,SORICOMORPHA,Soricidae,Anourosorex,Anaurosorex,Günther,1871,NA
13700330,SORICOMORPHA,Soricidae,Anourosorex,Anurosorex,Anderson,1875,NA
13700330,SORICOMORPHA,Soricidae,Anourosorex,Pygmura,Anderson,1873,NA
13700336,SORICOMORPHA,Soricidae,Blarinella,NA,NA,NA,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Anotus,Wagner,1855,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Blaria,Gray,1843,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Brachysorex,Duvernoy,1842,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Mamblarinaus,Herrera,1899,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Talposorex,Pomel,1848,[not Lesson]
13700362,SORICOMORPHA,Soricidae,Cryptotis,Soriciscus,Coues,1877,NA
13700362,SORICOMORPHA,Soricidae,Cryptotis,Xenosorex,Schaldach,1966,NA
13700401,SORICOMORPHA,Soricidae,Chimarrogale,Chimmarogale,Ellermann and Morrison-Scott,1951,NA
13700401,SORICOMORPHA,Soricidae,Chimarrogale,Crossogale,Thomas,1921,NA
13700408,SORICOMORPHA,Soricidae,Chodsigoa,NA,NA,NA,NA
13700420,SORICOMORPHA,Soricidae,Episoriculus,NA,NA,NA,NA
13700430,SORICOMORPHA,Soricidae,Nectogale,NA,NA,NA,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Amphisorex,Duvernoy,1835,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Crossopus,Wagler,1832,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Hydrogale,Kaup,1829,"[not Pomel, 1848]"
13700432,SORICOMORPHA,Soricidae,Neomys,Hydrosorex,Duvernoy,1835,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Leucorrhynchus,Kaup,1829,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Myosictis,Pomel,1854,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Pinalia,Gray,1838,NA
13700436,SORICOMORPHA,Soricidae,Nesiotites,NA,NA,NA,NA
13700439,SORICOMORPHA,Soricidae,Soriculus,NA,NA,NA,NA
13700444,SORICOMORPHA,Soricidae,Megasorex,NA,NA,NA,NA
13700446,SORICOMORPHA,Soricidae,Notiosorex,NA,NA,NA,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Amphiosorex,Hall,1959,[lapsus]
13700452,SORICOMORPHA,Soricidae,Sorex,Amphisorex,Duvernoy,1835,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Asorex,Mezhzherin,1965,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Atophyrax,Merriam,1884,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Corsira,Gray,1838,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Dolgovia,Vorontsov and Kral,1986,[? nomen nudum]
13700452,SORICOMORPHA,Soricidae,Sorex,Eurosorex,Stroganov,1952,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Fredgia,Vorontsov and Kral,1986,[? nomen nudum]
13700452,SORICOMORPHA,Soricidae,Sorex,Homalurus,Schulze,1890,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Hydrogale,Pomel,1848,"[not Kaup, 1829]"
13700452,SORICOMORPHA,Soricidae,Sorex,Kratochvilia,Vorontsov and Kral,1986,[? nomen nudum]
13700452,SORICOMORPHA,Soricidae,Sorex,Microsorex,Coues,1877,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Musaraneus,Brisson,1762,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Neosorex,Baird,1858,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Ognevia,Heptner and Dolgov,1967,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Otisorex,De Kay,1842,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Oxyrhin,Kaup,1829,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Soricidus,Altobello,1927,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Stroganovia,Yudin,1989,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Yudinia,Vorontsov and Kral,1986,[? nomen nudum]
13700628,SORICOMORPHA,Talpidae,Condylura,Astromycter,Harris,1825,NA
13700628,SORICOMORPHA,Talpidae,Condylura,Astromyctes,Gray,1843,NA
13700628,SORICOMORPHA,Talpidae,Condylura,Astromydes,Blyth,1863,NA
13700628,SORICOMORPHA,Talpidae,Condylura,Rhinaster,Wagler,1830,NA
13700628,SORICOMORPHA,Talpidae,Condylura,Talpasorex,Schinz,1821,"[not Lesson, 1827]"
13700633,SORICOMORPHA,Talpidae,Parascalops,NA,NA,NA,NA
13700635,SORICOMORPHA,Talpidae,Scalopus,Hesperoscalops,Hibbard,1941,NA
13700635,SORICOMORPHA,Talpidae,Scalopus,Scalops,Illiger,1811,NA
13700635,SORICOMORPHA,Talpidae,Scalopus,Scalpos,Brooks,1910,NA
13700635,SORICOMORPHA,Talpidae,Scalopus,Talpasorex,Lesson,1827,"[not Schinz, 1821]"
13700653,SORICOMORPHA,Talpidae,Scapanulus,NA,NA,NA,NA
13700655,SORICOMORPHA,Talpidae,Scapanus,Xeroscapheus,Hutchison,1968,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Caprios,Wagler,1830,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Desman,Lacepède,1799,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Desmanus,Rafinesque,1815,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Galemodesmana,Topachevskii and Pashkov,1983,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Myale,Gray,1821,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Mygale,Cuvier,1800,"[not Latreille, 1802]"
13700677,SORICOMORPHA,Talpidae,Desmana,Myogale,Brandt,1836,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Myogalea,J. B. Fischer,1829,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Palaeospalax,Owen,1846,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Pliodesmana,Topachevskii and Pashkov,1983,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Praedesmana,Topachevskii and Pashkov,1983,NA
13700679,SORICOMORPHA,Talpidae,Galemys,Galomys,Agassiz,1846,NA
13700679,SORICOMORPHA,Talpidae,Galemys,Mygalina,I. Geoffroy in Gervais,1835,NA
13700684,SORICOMORPHA,Talpidae,Neurotrichus,NA,NA,NA,NA
13700690,SORICOMORPHA,Talpidae,Scaptonyx,NA,NA,NA,NA
13700693,SORICOMORPHA,Talpidae,Euroscaptor,Eoscalops,Stroganov,1941,NA
13700702,SORICOMORPHA,Talpidae,Mogera,Nesoscaptor,"Abe, Shiraishi and Arai",1991,NA
13700715,SORICOMORPHA,Talpidae,Parascaptor,NA,NA,NA,NA
13700717,SORICOMORPHA,Talpidae,Scaptochirus,Chiroscaptor,Heude,1898,NA
13700719,SORICOMORPHA,Talpidae,Talpa,Asioscalops,Stroganov,1941,NA
13700719,SORICOMORPHA,Talpidae,Talpa,Asioscaptor,Schwarz,1948,NA
13700719,SORICOMORPHA,Talpidae,Talpa,Heterotalpa,Peters,1863,NA
13700719,SORICOMORPHA,Talpidae,Talpa,Talpops,Gervais,1868,NA
13700752,SORICOMORPHA,Talpidae,Dymecodon,Dimecodon,Coues,1889,NA
13700754,SORICOMORPHA,Talpidae,Urotrichus,NA,NA,NA,NA
13700762,SORICOMORPHA,Talpidae,Uropsilus,Nasillus,Thomas,1911,NA
13700762,SORICOMORPHA,Talpidae,Uropsilus,Rhynchonax,Thomas,1912,NA
13800003,CHIROPTERA,Pteropodidae,Acerodon,NA,NA,NA,NA
13800019,CHIROPTERA,Pteropodidae,Aethalops,Aethalodes,Thomas,1923,"[not Atehalodes Gahan, 1888, an insect)"
13800025,CHIROPTERA,Pteropodidae,Alionycteris,NA,NA,NA,NA
13800027,CHIROPTERA,Pteropodidae,Aproteles,NA,NA,NA,NA
13800029,CHIROPTERA,Pteropodidae,Balionycteris,NA,NA,NA,NA
13800033,CHIROPTERA,Pteropodidae,Casinycteris,NA,NA,NA,NA
13800035,CHIROPTERA,Pteropodidae,Chironax,NA,NA,NA,NA
13800039,CHIROPTERA,Pteropodidae,Cynopterus,Niadius,Miller,1906,NA
13800039,CHIROPTERA,Pteropodidae,Cynopterus,Pachysoma,Geoffroy,1828,"[not Pachysoma Macleay, 1821, an insect]"
13800071,CHIROPTERA,Pteropodidae,Dobsonia,Hypoderma,E. Geoffroy,1828,"[not Hypoderma Latreille, 1825, a Diptera]"
13800071,CHIROPTERA,Pteropodidae,Dobsonia,Pteronotus,Rafinesque,1815,[nomen nudum]
13800071,CHIROPTERA,Pteropodidae,Dobsonia,Tribonophorus,Burnett,1829,[?]
13800092,CHIROPTERA,Pteropodidae,Dyacopterus,NA,NA,NA,NA
13800095,CHIROPTERA,Pteropodidae,Eidolon,Leiponyx,Jentink,1881,NA
13800095,CHIROPTERA,Pteropodidae,Eidolon,Liponyx,Forbes,1882,NA
13800095,CHIROPTERA,Pteropodidae,Eidolon,Pterocyon,Peters,1861,NA
13800101,CHIROPTERA,Pteropodidae,Eonycteris,Callinycteris,Jentink,1889,NA
13800109,CHIROPTERA,Pteropodidae,Epomophorus,NA,NA,NA,NA
13800120,CHIROPTERA,Pteropodidae,Epomops,NA,NA,NA,NA
13800124,CHIROPTERA,Pteropodidae,Haplonycteris,NA,NA,NA,NA
13800126,CHIROPTERA,Pteropodidae,Harpyionycteris,NA,NA,NA,NA
13800131,CHIROPTERA,Pteropodidae,Hypsignathus,Sphyrocephalus,A. Murray,1862,NA
13800131,CHIROPTERA,Pteropodidae,Hypsignathus,Zygaenocephalus,A. Murray,1862,NA
13800133,CHIROPTERA,Pteropodidae,Latidens,NA,NA,NA,NA
13800135,CHIROPTERA,Pteropodidae,Lissonycteris,NA,NA,NA,NA
13800142,CHIROPTERA,Pteropodidae,Macroglossus,Carponycteris,Lydekker,1891,NA
13800142,CHIROPTERA,Pteropodidae,Macroglossus,Kiodotus,Blyth,1840,NA
13800142,CHIROPTERA,Pteropodidae,Macroglossus,Odontonycteris,Jentink,1902,NA
13800142,CHIROPTERA,Pteropodidae,Macroglossus,Rhynchocyon,Gistel,1848,"[not Rhynchocyon Peters, 1847, a macroscelidid]"
13800151,CHIROPTERA,Pteropodidae,Megaerops,Megaera,Temminck,1841,"[not Megaera Robineau-Desvoidy, 1830, an insect, and Megaera Wagler, 1830, a reptile]"
13800158,CHIROPTERA,Pteropodidae,Megaloglossus,Trygenycteris,Lydekker,1891,NA
13800160,CHIROPTERA,Pteropodidae,Melonycteris,Nesonycteris,Thomas,1887,NA
13800172,CHIROPTERA,Pteropodidae,Micropteropus,NA,NA,NA,NA
13800175,CHIROPTERA,Pteropodidae,Myonycteris,Phygetis,K. Andersen,1912,NA
13800175,CHIROPTERA,Pteropodidae,Myonycteris,Phylletis,Juste and Ibáñez,1993,NA
13800181,CHIROPTERA,Pteropodidae,Nanonycteris,NA,NA,NA,NA
13800183,CHIROPTERA,Pteropodidae,Neopteryx,Neoptryx,Van der Zon,1979,NA
13800185,CHIROPTERA,Pteropodidae,Notopteris,NA,NA,NA,NA
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Bdelygma,Matschie,1899,NA
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Cephalotes,E. Geoffroy,1810,NA
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Gelasinus,Temminck,1837,"[not Gelasinus Van der Hoeven, 1827, a crustacean]"
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Harpyia,Illiger,1811,"[not Harypia Ochsenheimer, 1810, a lepidopteran]"
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Uronycteris,Gray,1863,NA
13800219,CHIROPTERA,Pteropodidae,Otopteropus,Otopterus,Sokolov,1973,"[lapsus, not Otopterus Lydekker, 1891]"
13800221,CHIROPTERA,Pteropodidae,Paranyctimene,NA,NA,NA,NA
13800226,CHIROPTERA,Pteropodidae,Penthetor,NA,NA,NA,NA
13800228,CHIROPTERA,Pteropodidae,Plerotes,NA,NA,NA,NA
13800230,CHIROPTERA,Pteropodidae,Ptenochirus,NA,NA,NA,NA
13800233,CHIROPTERA,Pteropodidae,Pteralopex,NA,NA,NA,NA
13800239,CHIROPTERA,Pteropodidae,Pteropus,Desmalopex,Miller,1907,NA
13800239,CHIROPTERA,Pteropodidae,Pteropus,Eunycteris,Gray,1866,NA
13800239,CHIROPTERA,Pteropodidae,Pteropus,Pselaphon,Gray,1870,"[not Pselaphon Herbst, 1792, a coleopteran]"
13800239,CHIROPTERA,Pteropodidae,Pteropus,Sericonycteris,Matschie,1899,NA
13800239,CHIROPTERA,Pteropodidae,Pteropus,Spectrum,Lacépède,1799,"[not Spectrum Scopoli, 1777, a lepidopteran]"
13800393,CHIROPTERA,Pteropodidae,Rousettus,Boneia,Jentink,1879,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Cercopterus,Burnett,1829,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Cynonycteris,Peters,1852,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Eleutherura,Gray,1844,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Senonycteris,Gray,1870,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Stenonycteris,Gray,1871,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Xantharpyia,Gray,1834,NA
13800421,CHIROPTERA,Pteropodidae,Scotonycteris,NA,NA,NA,NA
13800427,CHIROPTERA,Pteropodidae,Sphaerias,NA,NA,NA,NA
13800429,CHIROPTERA,Pteropodidae,Styloctenium,NA,NA,NA,NA
13800431,CHIROPTERA,Pteropodidae,Syconycteris,NA,NA,NA,NA
13800442,CHIROPTERA,Pteropodidae,Thoopterus,NA,NA,NA,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Aquias,Gray,1847,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Coelophyllus,Peters,1867,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Euryalus,Matschie,1901,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Phyllorhina,Leach,1816,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Phyllotis,Gray,1866,"[not Waterhouse, 1837]"
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Rhinocrepis,Gervais,1836,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Rhinomegalophus,Bourret,1951,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Rhinophyllotis,Troughton,1941,NA
13800675,CHIROPTERA,Hipposideridae,Anthops,NA,NA,NA,NA
13800677,CHIROPTERA,Hipposideridae,Asellia,NA,NA,NA,NA
13800684,CHIROPTERA,Hipposideridae,Aselliscus,NA,NA,NA,NA
13800691,CHIROPTERA,Hipposideridae,Cloeotis,NA,NA,NA,NA
13800695,CHIROPTERA,Hipposideridae,Coelops,Chilophylla,Miller,1910,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Chrysonycteris,Gray,1866,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Cyclorhina,Peters,1871,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gloionycteris,Gray,1866,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Phyllorhina,Bonaparte,1837,"[not Leach, 1816]"
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Ptychorhina,Peters,1871,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Rhinophylla,Gray,1866,"[not Peters, 1865]"
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Speorifera,Gray,1866,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Syndesmotis,Peters,1871,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Syndesmotus,Waterhouse,1902,[objective synonym of Syndesmotis Peters]
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Thyreorhina,Peters,1871,NA
13800849,CHIROPTERA,Hipposideridae,Paracoelops,NA,NA,NA,NA
13800851,CHIROPTERA,Hipposideridae,Rhinonicteris,NA,NA,NA,NA
13800853,CHIROPTERA,Hipposideridae,Triaenops,NA,NA,NA,NA
13800862,CHIROPTERA,Megadermatidae,Cardioderma,NA,NA,NA,NA
13800864,CHIROPTERA,Megadermatidae,Lavia,Livia,Agassiz,1846,[misspelling]
13800869,CHIROPTERA,Megadermatidae,Macroderma,NA,NA,NA,NA
13800871,CHIROPTERA,Megadermatidae,Megaderma,Eucheira,Hodgson,1847,"[not Eucheira Westwood, 1838, an insect]"
13800871,CHIROPTERA,Megadermatidae,Megaderma,Lyroderma,Peters,1872,NA
13800871,CHIROPTERA,Megadermatidae,Megaderma,Spasma,Gray,1866,NA
13800896,CHIROPTERA,Rhinopomatidae,Rhinopoma,Rhinopomus,Gervais,1854,NA
13800912,CHIROPTERA,Craseonycteridae,Craseonycteris,NA,NA,NA,NA
13800916,CHIROPTERA,Emballonuridae,Saccolaimus,Taphonycteris,Dobson,1876,NA
13800926,CHIROPTERA,Emballonuridae,Taphozous,Liponycteris,Thomas,1922,NA
13800966,CHIROPTERA,Emballonuridae,Balantiopteryx,NA,NA,NA,NA
13800972,CHIROPTERA,Emballonuridae,Centronycteris,NA,NA,NA,NA
13800975,CHIROPTERA,Emballonuridae,Coleura,NA,NA,NA,NA
13800980,CHIROPTERA,Emballonuridae,Cormura,Myropteryx,Miller,1906,NA
13800982,CHIROPTERA,Emballonuridae,Cyttarops,NA,NA,NA,NA
13800984,CHIROPTERA,Emballonuridae,Diclidurus,Depanycteris,Thomas,1920,NA
13800993,CHIROPTERA,Emballonuridae,Emballonura,NA,NA,NA,NA
13801020,CHIROPTERA,Emballonuridae,Mosia,NA,NA,NA,NA
13801025,CHIROPTERA,Emballonuridae,Peropteryx,Peronymus,Peters,1868,NA
13801038,CHIROPTERA,Emballonuridae,Rhynchonycteris,Proboscidea,Spix,1823,"[not Brugière, 1791]"
13801038,CHIROPTERA,Emballonuridae,Rhynchonycteris,Rhynchoniscus,Miller,1907,NA
13801040,CHIROPTERA,Emballonuridae,Saccopteryx,Urocryptus,Temminck,1838,NA
13801049,CHIROPTERA,Nycteridae,Nycteris,Petalia,Gray,1838,NA
13801049,CHIROPTERA,Nycteridae,Nycteris,Pelatia,Gray,1866,NA
13801085,CHIROPTERA,Myzopodidae,Myzopoda,NA,NA,NA,NA
13801088,CHIROPTERA,Mystacinidae,Mystacina,Mystacops,Lydeckker,1891,"[placed on the Offical List of Rejected and Invalid Generic Names in Zoology, ICZN Opinion 1994 (2002)]"
13801093,CHIROPTERA,Phyllostomidae,Desmodus,Desmodon,Elliot,1905,NA
13801093,CHIROPTERA,Phyllostomidae,Desmodus,Edostoma,D'Orbigny,1834-1836,NA
13801095,CHIROPTERA,Phyllostomidae,Diaemus,NA,NA,NA,NA
13801097,CHIROPTERA,Phyllostomidae,Diphylla,Haematonycteris,H. Allen,1896,NA
13801100,CHIROPTERA,Phyllostomidae,Brachyphylla,NA,NA,NA,NA
13801107,CHIROPTERA,Phyllostomidae,Erophylla,NA,NA,NA,NA
13801116,CHIROPTERA,Phyllostomidae,Phyllonycteris,Reithronycteris,Miller,1898,NA
13801116,CHIROPTERA,Phyllostomidae,Phyllonycteris,Rhithronycteris,Elliot,1904,NA
13801126,CHIROPTERA,Phyllostomidae,Anoura,Anura,Agassiz,1846,NA
13801126,CHIROPTERA,Phyllostomidae,Anoura,Glossonycteris,Peters,1868,NA
13801126,CHIROPTERA,Phyllostomidae,Anoura,Lonchoglossa,Peters,1868,NA
13801135,CHIROPTERA,Phyllostomidae,Choeroniscus,NA,NA,NA,NA
13801141,CHIROPTERA,Phyllostomidae,Choeronycteris,NA,NA,NA,NA
13801143,CHIROPTERA,Phyllostomidae,Glossophaga,Nicon,Gray,1847,NA
13801143,CHIROPTERA,Phyllostomidae,Glossophaga,Phyllophora,Gray,1838,NA
13801167,CHIROPTERA,Phyllostomidae,Hylonycteris,NA,NA,NA,NA
13801171,CHIROPTERA,Phyllostomidae,Leptonycteris,Ischnoglossa,Saussure,1860,"[not Kraatz, 1856]"
13801175,CHIROPTERA,Phyllostomidae,Lichonycteris,NA,NA,NA,NA
13801177,CHIROPTERA,Phyllostomidae,Monophyllus,NA,NA,NA,NA
13801186,CHIROPTERA,Phyllostomidae,Musonycteris,NA,NA,NA,NA
13801188,CHIROPTERA,Phyllostomidae,Scleronycteris,NA,NA,NA,NA
13801191,CHIROPTERA,Phyllostomidae,Lionycteris,NA,NA,NA,NA
13801193,CHIROPTERA,Phyllostomidae,Lonchophylla,NA,NA,NA,NA
13801203,CHIROPTERA,Phyllostomidae,Platalina,NA,NA,NA,NA
13801206,CHIROPTERA,Phyllostomidae,Chrotopterus,Vampyrus,Peters,1856,"[not Leach, 1821]"
13801208,CHIROPTERA,Phyllostomidae,Glyphonycteris,Barticonycteris,Hill,1964,NA
13801212,CHIROPTERA,Phyllostomidae,Lampronycteris,NA,NA,NA,NA
13801214,CHIROPTERA,Phyllostomidae,Lonchorhina,NA,NA,NA,NA
13801222,CHIROPTERA,Phyllostomidae,Lophostoma,Chrotopterus,J. A. Allen,1910,"[not Peters, 1865]"
13801232,CHIROPTERA,Phyllostomidae,Macrophyllum,Dolichophyllum,Lydekker,1891,NA
