msw3_number_ID,msw3_accepted_sist_order,msw3_accepted_sist_family,msw3_accepted_sist_genus,msw3_accepted_author_name,msw3_accepted_author_year,msw3_synonym_name,msw3_synonym_author_name,msw3_synonym_author_year,msw3_synonym_note
12000003,DERMOPTERA,Cynocephalidae,Cynocephalus,Boddaert,1768,Galeopus,Rafinesque,1815,NA
12000003,DERMOPTERA,Cynocephalidae,Cynocephalus,Boddaert,1768,Pleuropterus,Burnett,1829,NA
12000005,DERMOPTERA,Cynocephalidae,Galeopterus,Thomas,1908,NA,NA,NA,NA
12100006,PRIMATES,Cheirogaleidae,Allocebus,Petter-Rousseaux and Petter,1967,NA,NA,NA,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,É. Geoffroy,1812,Altililemur,Elliot,1913,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,É. Geoffroy,1812,Cebugale,Lesson,1840,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,É. Geoffroy,1812,Mioxocebus,Lesson,1840,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,É. Geoffroy,1812,Myspithecus,F. Cuvier,1842,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,É. Geoffroy,1812,Opolemur,Gray,1873,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,É. Geoffroy,1834,Azema,Gray,1870,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,É. Geoffroy,1834,Gliscebus,Lesson,1840,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,É. Geoffroy,1834,Murilemur,Gray,1870,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,É. Geoffroy,1834,Myocebus,Wagner,1841,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,É. Geoffroy,1834,Myscebus,Lesson,1840,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,É. Geoffroy,1834,Scartes,Swainson,1835,NA
12100025,PRIMATES,Cheirogaleidae,Mirza,Gray,1870,NA,NA,NA,NA
12100027,PRIMATES,Cheirogaleidae,Phaner,Gray,1870,NA,NA,NA,NA
12100034,PRIMATES,Lemuridae,Eulemur,Simons and Rumpler,1988,Petterus,Groves and Eaglen,1988,[on 6 October]
12100048,PRIMATES,Lemuridae,Hapalemur,I. Geoffroy,1851,Hapalolemur,Giebel,1855,NA
12100048,PRIMATES,Lemuridae,Hapalemur,I. Geoffroy,1851,Myoxicebus,Elliot,1913,NA
12100055,PRIMATES,Lemuridae,Lemur,Linnaeus,1758,Catta,Link,1806,NA
12100055,PRIMATES,Lemuridae,Lemur,Linnaeus,1758,Maki,Muirhead,1819,NA
12100055,PRIMATES,Lemuridae,Lemur,Linnaeus,1758,Mococo,Lesson,1878,NA
12100055,PRIMATES,Lemuridae,Lemur,Linnaeus,1758,Odorlemur,Bolwig,1961,NA
12100055,PRIMATES,Lemuridae,Lemur,Linnaeus,1758,Procebus,Storr,1780,NA
12100055,PRIMATES,Lemuridae,Lemur,Linnaeus,1758,Prosimia,Boddaert,1785,NA
12100057,PRIMATES,Lemuridae,Prolemur,Gray,1870,Prohapalemur,Lamberton,1936,NA
12100059,PRIMATES,Lemuridae,Varecia,Gray,1863,NA,NA,NA,NA
12100066,PRIMATES,Lepilemuridae,Lepilemur,I. Geoffroy,1851,Galeocebus,Wagner,1855,NA
12100066,PRIMATES,Lepilemuridae,Lepilemur,I. Geoffroy,1851,Lepidilemur,Giebel,1859,NA
12100066,PRIMATES,Lepilemuridae,Lepilemur,I. Geoffroy,1851,"Mixocebus,",Peters,1874,NA
12100076,PRIMATES,Indridae,Avahi,Jourdan,1834,Habrocebus,Wagner,1839,NA
12100076,PRIMATES,Indridae,Avahi,Jourdan,1834,Iropocus,Gloger,1841,NA
12100076,PRIMATES,Indridae,Avahi,Jourdan,1834,Microrhynchus,Jourdan,1834,"[not of Megerle, 1823 (Coleoptera)]"
12100076,PRIMATES,Indridae,Avahi,Jourdan,1834,Semnocebus,Lesson,1840,NA
12100080,PRIMATES,Indridae,Indri,É. Geoffroy and G. Cuvier,1796,Indris,G. Cuvier,1805,NA
12100080,PRIMATES,Indridae,Indri,É. Geoffroy and G. Cuvier,1796,Lichanotus,Illiger,1811,NA
12100080,PRIMATES,Indridae,Indri,É. Geoffroy and G. Cuvier,1796,Pithelemur,Lesson,1840,NA
12100084,PRIMATES,Indridae,Propithecus,Bennett,1832,Macromerus,A. Smith,1833,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,É. Geoffroy,1795,Aye-aye,Lacépède,1799,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,É. Geoffroy,1795,Cheiromys,G. Cuvier,1817,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,É. Geoffroy,1795,Cheyromys,É. Geoffroy,1803,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,É. Geoffroy,1795,Chiromys,Illiger,1811,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,É. Geoffroy,1795,Myslemur,Anon,NA,"[?de Blainville], 1846"
12100098,PRIMATES,Daubentoniidae,Daubentonia,É. Geoffroy,1795,Myspithecus,de Blainville,1839,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,É. Geoffroy,1795,Psilodactylus,Oken,1816,[unavailable]
12100098,PRIMATES,Daubentoniidae,Daubentonia,É. Geoffroy,1795,Scolecophagus,É. Geoffroy,1795,NA
12100102,PRIMATES,Lorisidae,Arctocebus,Gray,1863,NA,NA,NA,NA
12100105,PRIMATES,Lorisidae,Loris,É. Geoffroy,1796,Stenops,Illiger,1811,NA
12100105,PRIMATES,Lorisidae,Loris,É. Geoffroy,1796,Tardigradus,Boddaert,1785,NA
12100112,PRIMATES,Lorisidae,Nycticebus,É. Geoffroy,1812,NA,NA,NA,NA
12100119,PRIMATES,Lorisidae,Perodicticus,Bennett,1830,Potto,Lesson,1840,NA
12100124,PRIMATES,Lorisidae,Pseudopotto,Schwartz,1996,NA,NA,NA,NA
12100127,PRIMATES,Galagidae,Euoticus,Gray,1863,NA,NA,NA,NA
12100132,PRIMATES,Galagidae,Galago,É. Geoffroy,1796,Chirosciurus,Grevais,1836,NA
12100132,PRIMATES,Galagidae,Galago,É. Geoffroy,1796,Galagoides,A. Smith,1833,NA
12100132,PRIMATES,Galagidae,Galago,É. Geoffroy,1796,Hemigalago,Dahlbom,1857,NA
12100132,PRIMATES,Galagidae,Galago,É. Geoffroy,1796,Macropus,Fischer,1811,"[not of Shaw, 1790]"
12100132,PRIMATES,Galagidae,Galago,É. Geoffroy,1796,Otolicnus,Illiger,1811,NA
12100132,PRIMATES,Galagidae,Galago,É. Geoffroy,1796,Sciurocheirus,Gray,1872,NA
12100151,PRIMATES,Galagidae,Otolemur,Coquerel,1859,Callotus,Gray,1863,NA
12100151,PRIMATES,Galagidae,Otolemur,Coquerel,1859,Otogale,Gray,1863,NA
12100166,PRIMATES,Tarsiidae,Tarsius,Storr,1780,Cephalopachus,Swainson,1835,NA
12100166,PRIMATES,Tarsiidae,Tarsius,Storr,1780,Hypsicebus,Lesson,1840,NA
12100166,PRIMATES,Tarsiidae,Tarsius,Storr,1780,Macrotarsus,Link,1795,NA
12100166,PRIMATES,Tarsiidae,Tarsius,Storr,1780,Rabienus,Gray,1821,NA
12100180,PRIMATES,Cebidae,Callimico,Miranda-Ribeiro,1912,NA,NA,NA,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Anthopithecus,F. Cuvier,1829,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Arctopithecus,G. Cuvier,1819,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Hapale,Illiger,1811,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Hapales,F. Cuvier,1829,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Harpale,Gray,1821,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Iacchus,Spix,1823,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Jacchus,É. Geoffroy,1812,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Midas,É. Geoffroy,1828,"[not of Latreille, 1796]"
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Ouistitis,Burnett,1826,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Sagoin,Desmarest,1804,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Sagoinus,Kerr,1792,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Sagouin,Lacépède,1799,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Saguin,Fischer,1803,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Liocephalus,Wagner,1840,NA
12100182,PRIMATES,Cebidae,Callithrix,Erxleben,1777,Micoella,Gray,1870,NA
12100210,PRIMATES,Cebidae,Leontopithecus,Lesson,1844,Leontideus,Cabrera,1956,NA
12100210,PRIMATES,Cebidae,Leontopithecus,Lesson,1844,Leontocebus,Elliot,1913,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Hapanella,Gray,1870,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Leontocebus,Wagner,1840,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Marikina,Lesson,1840,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Midas,E. Geoffroy St. Hilaire,1812,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Mystax,Gray,1870,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Oedipomidus,Reichenbach,1862,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Oedipus,Lesson,1840,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Seniocebus,Gray,1870,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Tamarin,Gray,1870,NA
12100215,PRIMATES,Cebidae,Saguinus,Hoffmannsegg,1807,Tamarinus,Trouessart,1904,NA
12100255,PRIMATES,Cebidae,Cebus,Erxleben,1777,Agipan,Rafinesque,1815,NA
12100255,PRIMATES,Cebidae,Cebus,Erxleben,1777,Calyptrocebus,Reichenbach,1862,NA
12100255,PRIMATES,Cebidae,Cebus,Erxleben,1777,Eucebus,Reichenbach,1862,NA
12100255,PRIMATES,Cebidae,Cebus,Erxleben,1777,Otocebus,Reichenbach,1862,NA
12100255,PRIMATES,Cebidae,Cebus,Erxleben,1777,Pseudocebus,Reichenbach,1862,NA
12100255,PRIMATES,Cebidae,Cebus,Erxleben,1777,Sapajus,Kerr,1792,NA
12100284,PRIMATES,Cebidae,Saimiri,Voigt,1831,Chrysothrix,Kaup,1835,NA
12100284,PRIMATES,Cebidae,Saimiri,Voigt,1831,Pithesciurus,Lesson,1840,NA
12100299,PRIMATES,Aotidae,Aotus,Illiger,1811,Nocthora,F. Cuvier,1824,NA
12100299,PRIMATES,Aotidae,Aotus,Illiger,1811,Nyctipithecus,Spix,1823,NA
12100317,PRIMATES,Pitheciidae,Callicebus,Thomas,1903,Torquatus,Goodman et al.,1998,NA
12100349,PRIMATES,Pitheciidae,Cacajao,Lesson,1840,Brachyurus,Spix,1823,NA
12100349,PRIMATES,Pitheciidae,Cacajao,Lesson,1840,Cercoptochus,Gloger,1842,NA
12100349,PRIMATES,Pitheciidae,Cacajao,Lesson,1840,Cothurus,Palmer,1899,"[not of Champion, 1891 (Coleoptera)]"
12100349,PRIMATES,Pitheciidae,Cacajao,Lesson,1840,Neocothurus,Palmer,1903,NA
12100349,PRIMATES,Pitheciidae,Cacajao,Lesson,1840,Ouakaria,Gray,1849,NA
12100356,PRIMATES,Pitheciidae,Chiropotes,Lesson,1840,Cheiropotes,Reichenbach,1862,NA
12100356,PRIMATES,Pitheciidae,Chiropotes,Lesson,1840,Saki,Schlegel,1876,NA
12100362,PRIMATES,Pitheciidae,Pithecia,Desmarest,1804,Calletrix,Fleming,1822,[lapsus]
12100362,PRIMATES,Pitheciidae,Pithecia,Desmarest,1804,Yarkea,Lesson,1840,NA
12100374,PRIMATES,Atelidae,Alouatta,Lacépède,1799,Mycetes,Illiger,1811,NA
12100374,PRIMATES,Atelidae,Alouatta,Lacépède,1799,Stentor,É. Geoffroy,1812,NA
12100393,PRIMATES,Atelidae,Ateles,É. Geoffroy,1806,Ameranthropoides,Montandon,1929,NA
12100393,PRIMATES,Atelidae,Ateles,É. Geoffroy,1806,Montaneia,Ameghino,1911,NA
12100393,PRIMATES,Atelidae,Ateles,É. Geoffroy,1806,Paniscus,Rafinesque,1815,NA
12100393,PRIMATES,Atelidae,Ateles,É. Geoffroy,1806,Sapajou,Lacépède,1799,NA
12100408,PRIMATES,Atelidae,Brachyteles,Spix,1823,Eriodes,I. Geoffroy,1829,NA
12100411,PRIMATES,Atelidae,Lagothrix,É. Geoffroy,1812,Gastrimargus,Spix,1823,NA
12100418,PRIMATES,Atelidae,Oreonax,Thomas,1927,NA,NA,NA,NA
12100423,PRIMATES,Cercopithecidae,Allenopithecus,Lang,1923,NA,NA,NA,NA
12100425,PRIMATES,Cercopithecidae,Cercocebus,É. Geoffroy,1812,Aethiops,Martin,1841,NA
12100425,PRIMATES,Cercopithecidae,Cercocebus,É. Geoffroy,1812,Leptocebus,Trouessart,1904,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Allochrocebus,Elliot,1913,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Cercocephalus,Temminck,1853,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Diademia,Reichenbach,1862,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Diana,Trouessart,1878,"[not of Risso, 1826]"
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Insignicebus,Elliot,1913,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Lasiopyga,Illiger,1811,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Melanocebus,Elliot,1913,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Mona,Reichenbach,1862,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Monichus,Oken,1816,[unavailable]
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Neocebus,Elliot,1913,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Otopithecus,Trouessart,1897,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Petaurista,Reichenbach,1862,"[not of Link, 1795]"
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Pogonocebus,Trouessart,1904,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Rhinosticteus,Trouessart,1897,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Linnaeus,1758,Rhinostigma,Elliot,1913,NA
12100504,PRIMATES,Cercopithecidae,Chlorocebus,Gray,1870,Callithrix,Reichenbach,1862,"[not of Erxleben, 1777]"
12100504,PRIMATES,Cercopithecidae,Chlorocebus,Gray,1870,Cynocebus,Gray,1870,NA
12100519,PRIMATES,Cercopithecidae,Erythrocebus,Trouessart,1897,NA,NA,NA,NA
12100521,PRIMATES,Cercopithecidae,Lophocebus,Palmer,1903,Cercolophocebus,Matschie,1914,NA
12100521,PRIMATES,Cercopithecidae,Lophocebus,Palmer,1903,Semnocebus,Gray,1870,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Aulaxinus,Cocchi,1872,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Cynamolgus,Reichenbach,1862,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Cynomacaca,Khajuria,1953,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Cynopithecus,É. Geoffroy,1835,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Gymnopyga,Gray,1866,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Inuus,É. Geoffroy,1812,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Lyssodes,Gistel,1848,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Magotus,Ritgen,1824,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Magus,Lesson,1827,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Maimon,Wagner,1839,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Nemestrinus,Reichenbach,1862,"[not of Latreille, 1802]"
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Ouanderou,Lesson,1840,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Pithes,Burnett,1828,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Rhesus,Lesson,1840,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Salmacis,Gloger,1841,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Silenus,Goldfuss,1820,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Sylvanus,Oken,1816,[unavailable]
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Vetulus,Reichenbach,1862,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lacépède,1799,Zati,Reichenbach,1862,NA
12100572,PRIMATES,Cercopithecidae,Mandrillus,Ritgen,1824,Chaeropithecus,Gray,1870,"[not of de Blainville, 1839]"
12100572,PRIMATES,Cercopithecidae,Mandrillus,Ritgen,1824,Drill,Reichenbach,1862,NA
12100572,PRIMATES,Cercopithecidae,Mandrillus,Ritgen,1824,Maimon,Trouessart,1904,NA
12100572,PRIMATES,Cercopithecidae,Mandrillus,Ritgen,1824,Mandril,Voigt,1831,NA
12100572,PRIMATES,Cercopithecidae,Mandrillus,Ritgen,1824,Mormon,Wagner,1839,"[not of Illiger, 1811]"
12100572,PRIMATES,Cercopithecidae,Mandrillus,Ritgen,1824,Papio,P.L.S. Müller,1773,[Suppressed under Opinion 1199 of Int. Commission on Zool. Nomenclature]
12100577,PRIMATES,Cercopithecidae,Miopithecus,I. Geoffroy,1862,NA,NA,NA,NA
12100580,PRIMATES,Cercopithecidae,Papio,Erxleben,1777,Chaeropitheus,Gervais,1839,NA
12100580,PRIMATES,Cercopithecidae,Papio,Erxleben,1777,Comopithecus,J. A. Allen,1925,NA
12100580,PRIMATES,Cercopithecidae,Papio,Erxleben,1777,Cynocephalus,G. Cuvier and É. Geoffroy,1795,NA
12100580,PRIMATES,Cercopithecidae,Papio,Erxleben,1777,Hamadryas,Lesson,1840,NA
12100592,PRIMATES,Cercopithecidae,Theropithecus,I. Geoffroy,1841,Gelada,Gray,1843,NA
12100592,PRIMATES,Cercopithecidae,Theropithecus,I. Geoffroy,1841,Simopithecus,Andrews,1916,NA
12100597,PRIMATES,Cercopithecidae,Colobus,Illiger,1811,Colobolus,Gray,1821,NA
12100597,PRIMATES,Cercopithecidae,Colobus,Illiger,1811,Guereza,Gray,1870,NA
12100597,PRIMATES,Cercopithecidae,Colobus,Illiger,1811,Pterycolobus,Rochebrune,1887,NA
12100597,PRIMATES,Cercopithecidae,Colobus,Illiger,1811,Stachycolobus,Rochebrune,1887,NA
12100618,PRIMATES,Cercopithecidae,Nasalis,É. Geoffroy,1812,Hanno,Gray,1821,NA
12100618,PRIMATES,Cercopithecidae,Nasalis,É. Geoffroy,1812,Rhinolazon,Gloger,1841,NA
12100618,PRIMATES,Cercopithecidae,Nasalis,É. Geoffroy,1812,Rhynchopithecus,Dahlbohm,1856,NA
12100620,PRIMATES,Cercopithecidae,Piliocolobus,Rochebrune,1877,Tropicolobus,Rochebrune,1887,NA
12100641,PRIMATES,Cercopithecidae,Presbytis,Eschscholtz,1821,Corypithecus,Trouessart,1879,NA
12100641,PRIMATES,Cercopithecidae,Presbytis,Eschscholtz,1821,Lophopitheus,Trouessart,1879,NA
12100641,PRIMATES,Cercopithecidae,Presbytis,Eschscholtz,1821,Presbypitheus,Trouessart,1879,NA
